"GEO_ID","NAME","B17018_001E","B17018_001M","B17018_002E","B17018_002M","B17018_003E","B17018_003M","B17018_004E","B17018_004M","B17018_005E","B17018_005M","B17018_006E","B17018_006M","B17018_007E","B17018_007M","B17018_008E","B17018_008M","B17018_009E","B17018_009M","B17018_010E","B17018_010M","B17018_011E","B17018_011M","B17018_012E","B17018_012M","B17018_013E","B17018_013M","B17018_014E","B17018_014M","B17018_015E","B17018_015M","B17018_016E","B17018_016M","B17018_017E","B17018_017M","B17018_018E","B17018_018M","B17018_019E","B17018_019M","B17018_020E","B17018_020M","B17018_021E","B17018_021M","B17018_022E","B17018_022M","B17018_023E","B17018_023M","B17018_024E","B17018_024M","B17018_025E","B17018_025M","B17018_026E","B17018_026M","B17018_027E","B17018_027M","B17018_028E","B17018_028M","B17018_029E","B17018_029M","B17018_030E","B17018_030M","B17018_031E","B17018_031M","B17018_032E","B17018_032M","B17018_033E","B17018_033M","B17018_034E","B17018_034M","B17018_035E","B17018_035M",
"0500000US53053","Pierce County, Washington","240305","5078","14693","2418","5191","1288","1157","718","1710","838","1300","613","1024","464","9502","2086","1474","790","28","49","730","515","581","526","135","225","8028","1869","2010","1053","2027","787","2901","1344","1090","767","225612","5228","174192","4844","5573","1189","32793","3369","65325","4463","70501","3774","51420","3866","18691","2595","1629","757","6699","1685","6760","1885","3603","1136","32729","3064","2301","884","7845","1624","13531","2412","9052","1667",
"0500000US53057","Skagit County, Washington","34785","1818","1718","786","420","301","10","21","112","118","247","283","51","51","1298","625","174","186","76","133","60","101","38","68","0","218","1124","681","507","624","371","251","134","167","112","130","33067","1660","25787","1718","1336","691","4978","939","9207","1150","10266","1191","7280","1135","2500","894","37","49","1214","680","755","474","494","261","4780","998","450","345","1231","626","2195","773","904","374",
"0500000US53061","Snohomish County, Washington","214796","5666","13046","2323","6051","1546","819","661","859","617","2449","996","1924","902","6995","1701","1951","955","371","598","816","527","607","507","157","256","5044","1608","1093","919","2138","904","1295","635","518","447","201750","5823","163435","5961","7028","1490","23114","2985","51152","3759","82141","4034","38315","3987","13453","1933","1366","753","4391","1354","4196","1227","3500","1003","24862","3260","1921","886","5605","1375","9188","1908","8148","1678",
"0500000US53063","Spokane County, Washington","142193","4243","8439","1641","3796","1144","415","289","923","543","1495","669","963","442","4643","1356","842","584","50","64","510","561","207","152","75","131","3801","1190","117","129","1308","735","1830","792","546","404","133754","4022","101682","3768","2846","1092","15577","1929","36977","2703","46282","2726","32072","3323","11950","2142","1405","753","4141","1402","4045","1144","2359","915","20122","2284","760","460","4227","989","7796","1493","7339","1634",
"0500000US53067","Thurston County, Washington","78615","3924","4900","1366","2170","899","201","199","274","264","297","251","1398","800","2730","950","319","268","0","218","134","156","185","179","0","218","2411","912","360","550","763","517","857","462","431","351","73715","3917","57454","3497","1487","616","8344","1561","18247","2385","29376","2607","16261","2157","5745","1353","452","613","879","417","2037","956","2377","953","10516","1660","330","229","1946","858","3943","1055","4297","1015",
"0500000US53073","Whatcom County, Washington","55849","2568","2922","931","1581","691","314","334","384","276","416","260","467","461","1341","545","261","252","0","218","151","244","84","103","26","48","1080","459","0","218","165","188","751","405","164","154","52927","2622","43742","2720","1082","539","8172","1474","12799","1939","21689","2107","9185","1634","3221","951","335","327","871","496","1019","566","996","441","5964","1170","98","140","864","457","2710","844","2292","916",
"0500000US53077","Yakima County, Washington","64166","2914","9108","1821","3560","907","1787","800","1025","496","457","267","291","292","5548","1474","1102","601","308","255","688","515","46","80","60","100","4446","1349","2615","1125","454","350","1242","676","135","211","55058","2883","38493","2853","5512","1457","10540","2010","11204","1582","11237","1592","16565","2739","6968","1700","993","678","2538","1042","2398","945","1039","618","9597","1791","2088","870","3079","1065","3298","1103","1132","483",
"0500000US54003","Berkeley County, West Virginia","37543","2292","3394","1181","910","426","532","428","254","228","48","86","76","118","2484","1121","184","264","0","206","184","264","0","206","0","206","2300","1073","733","737","1235","831","172","166","160","212","34149","2362","24420","1927","2184","812","6101","1405","8421","1626","7714","1100","9729","1939","3356","1356","83","137","1070","712","1096","741","1107","995","6373","1389","399","367","1837","771","2495","1203","1642","638",
"0500000US54011","Cabell County, West Virginia","22306","1666","3110","1056","1034","531","0","206","548","337","298","307","188","170","2076","967","667","651","354","492","46","80","267","392","0","206","1409","760","231","189","709","684","185","136","284","424","19196","1558","15075","1565","643","449","3515","1051","4688","954","6229","1216","4121","891","989","452","88","101","138","148","483","368","280","213","3132","817","304","333","354","261","1233","563","1241","688",
"0500000US54033","Harrison County, West Virginia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US54039","Kanawha County, West Virginia","45415","2646","4682","1328","1740","679","455","299","656","328","485","519","144","153","2942","1106","223","245","31","54","172","235","20","34","0","206","2719","1046","615","493","1012","564","1058","652","34","55","40733","2443","29758","2293","1624","638","8577","1453","9300","1584","10257","1535","10975","1703","3558","1269","49","99","1931","992","646","509","932","704","7417","1300","315","232","2854","823","2688","676","1560","721",
"0500000US54061","Monongalia County, West Virginia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
